Date,IEF,AGG,BND,TLT,SHY,TIP,HYG,LQD,EMB,MUB,PFF,^GSPC,UDN,EURUSD=X,^VIX,CL=F,^IRX,^FVX,^TNX,^TYX
2020-08-14,121.4800033569336,118.43000030517578,88.5,163.80999755859375,86.5,125.4800033569336,84.20999908447266,135.85000610351562,113.62000274658203,116.97000122070312,36.400001525878906,3368.659912109375,21.1200008392334,1.1818934679031372,22.270000457763672,42.33000183105469,0.09000000357627869,0.3089999854564667,0.7080000042915344,1.4259999990463257
2020-08-17,121.69000244140625,118.37999725341797,88.44000244140625,163.97000122070312,86.5199966430664,125.4800033569336,84.16000366210938,135.75,113.36000061035156,116.79000091552734,36.369998931884766,3380.860107421875,21.149999618530273,1.185044765472412,22.520000457763672,42.2400016784668,0.08299999684095383,0.28299999237060547,0.6869999766349792,1.4229999780654907
2020-08-18,121.76000213623047,118.43000030517578,88.56999969482422,164.36000061035156,86.51000213623047,125.80999755859375,84.62000274658203,135.86000061035156,113.30000305175781,116.7699966430664,36.5,3387.0400390625,21.299999237060547,1.187930703163147,21.690000534057617,42.790000915527344,0.10000000149011612,0.28299999237060547,0.6790000200271606,1.4140000343322754
2020-08-19,121.9000015258789,118.6500015258789,88.69999694824219,165.3699951171875,86.52999877929688,126.37999725341797,84.66999816894531,136.27999877929688,113.51000213623047,116.8499984741211,36.54999923706055,3392.510009765625,21.299999237060547,1.1947288513183594,21.600000381469727,42.599998474121094,0.10000000149011612,0.26899999380111694,0.656000018119812,1.378000020980835
2020-08-20,122.05000305175781,118.58000183105469,88.66000366210938,165.38999938964844,86.52999877929688,125.86000061035156,84.33000183105469,136.24000549316406,113.01000213623047,116.56999969482422,36.47999954223633,3360.47998046875,21.100000381469727,1.184174656867981,24.100000381469727,42.7400016784668,0.08500000089406967,0.2630000114440918,0.6480000019073486,1.3769999742507935
2020-08-21,122.11000061035156,118.73999786376953,88.68000030517578,165.77000427246094,86.52999877929688,125.80999755859375,84.75,136.27999877929688,113.1500015258789,116.30999755859375,36.560001373291016,3386.010009765625,21.079999923706055,1.1870845556259155,22.579999923706055,42.75,0.08299999684095383,0.257999986410141,0.6320000290870667,1.3589999675750732
2020-08-24,122.08999633789062,118.72000122070312,88.75,166.32000732421875,86.5199966430664,126.38999938964844,84.9000015258789,136.4600067138672,113.69000244140625,116.31999969482422,36.63999938964844,3418.090087890625,21.139999389648438,1.1799131631851196,22.8700008392334,42.47999954223633,0.08799999952316284,0.26899999380111694,0.6330000162124634,1.3420000076293945
2020-08-25,121.55999755859375,118.3499984741211,88.5199966430664,164.35000610351562,86.48999786376953,126.13999938964844,85.13999938964844,135.7100067138672,113.79000091552734,116.19999694824219,36.709999084472656,3435.949951171875,21.1200008392334,1.1795234680175781,22.15999984741211,42.36000061035156,0.0949999988079071,0.3009999990463257,0.6850000023841858,1.3960000276565552
2020-08-26,121.54000091552734,118.3499984741211,88.47000122070312,164.0500030517578,86.51000213623047,126.31999969482422,85.2300033569336,135.39999389648438,113.16999816894531,116.23999786376953,36.709999084472656,3449.969970703125,21.079999923706055,1.1833338737487793,22.139999389648438,43.38999938964844,0.0949999988079071,0.31200000643730164,0.7160000205039978,1.4299999475479126
2020-08-27,121.87000274658203,118.55000305175781,88.62000274658203,164.75999450683594,86.52999877929688,126.43000030517578,85.31999969482422,135.86000061035156,113.0999984741211,116.06999969482422,36.7400016784668,3485.139892578125,21.219999313354492,1.1840205192565918,23.420000076293945,43.45000076293945,0.08799999952316284,0.2770000100135803,0.675000011920929,1.402999997138977
2020-08-28,121.41000366210938,118.08000183105469,88.23999786376953,161.77000427246094,86.5199966430664,126.41000366210938,85.12999725341797,134.8300018310547,112.87999725341797,115.8499984741211,36.720001220703125,3494.68994140625,21.25,1.1820470094680786,24.59000015258789,42.97999954223633,0.0949999988079071,0.29600000381469727,0.7390000224113464,1.5099999904632568
2020-08-31,121.4000015258789,118.13999938964844,88.30000305175781,161.60000610351562,86.52999877929688,126.6500015258789,85.12999725341797,135.1199951171875,113.4800033569336,115.88999938964844,36.70000076293945,3509.72998046875,21.299999237060547,1.1916537284851074,23.90999984741211,42.90999984741211,0.09300000220537186,0.2750000059604645,0.7329999804496765,1.5160000324249268
2020-09-01,121.4000015258789,118.12000274658203,88.25,161.75999450683594,86.48999786376953,127.04000091552734,84.70999908447266,135.25,113.58000183105469,115.66999816894531,36.58000183105469,3507.43994140625,21.3700008392334,1.1939157247543335,25.860000610351562,42.83000183105469,0.10000000149011612,0.26899999380111694,0.7200000286102295,1.496000051498413
2020-09-02,121.72000122070312,118.41999816894531,88.54000091552734,163.50999450683594,86.4800033569336,127.2300033569336,85.19999694824219,136.0500030517578,114.33999633789062,115.70999908447266,36.52000045776367,3543.760009765625,21.200000762939453,1.1923072338104248,26.010000228881836,43.02000045776367,0.09799999743700027,0.26100000739097595,0.6769999861717224,1.4220000505447388
2020-09-03,122.08000183105469,118.7300033569336,88.80999755859375,165.75,86.5,126.9800033569336,85.0999984741211,136.8699951171875,114.55999755859375,115.80000305175781,36.59000015258789,3564.739990234375,21.15999984741211,1.1845955848693848,26.280000686645508,41.630001068115234,0.09799999743700027,0.2529999911785126,0.6510000228881836,1.3860000371932983
2020-09-04,121.83000183105469,118.41000366210938,88.62000274658203,164.41000366210938,86.48999786376953,126.73999786376953,84.80000305175781,136.00999450683594,113.94000244140625,115.94999694824219,36.29999923706055,3453.60009765625,21.100000381469727,1.184370994567871,34.619998931884766,41.25,0.10000000149011612,0.25,0.6489999890327454,1.3839999437332153
2020-09-07,121.83000183105469,118.41000366210938,88.62000274658203,164.41000366210938,86.48999786376953,126.73999786376953,84.80000305175781,136.00999450683594,113.94000244140625,115.94999694824219,36.29999923706055,3453.60009765625,21.100000381469727,1.184370994567871,34.619998931884766,41.25,0.10000000149011612,0.25,0.6489999890327454,1.3839999437332153
2020-09-08,121.73999786376953,118.33999633789062,88.41999816894531,164.3699951171875,86.4800033569336,126.33999633789062,84.13999938964844,135.13999938964844,113.1500015258789,115.94999694824219,36.130001068115234,3371.8798828125,21.079999923706055,1.181921362876892,30.610000610351562,39.47999954223633,0.10300000011920929,0.27399998903274536,0.6790000200271606,1.4160000085830688
2020-09-09,121.76000213623047,118.38999938964844,88.4000015258789,163.94000244140625,86.47000122070312,126.6500015258789,84.37999725341797,135.11000061035156,113.27999877929688,115.86000061035156,36.130001068115234,3369.820068359375,21.040000915527344,1.1769136190414429,31.68000030517578,36.790000915527344,0.10999999940395355,0.2750000059604645,0.6899999976158142,1.4359999895095825
2020-09-10,121.51000213623047,118.1500015258789,88.2300033569336,162.4600067138672,86.45999908447266,126.45999908447266,84.80999755859375,135.0500030517578,113.7300033569336,115.91000366210938,36.31999969482422,3412.56005859375,21.149999618530273,1.1806375980377197,28.670000076293945,37.79999923706055,0.10300000011920929,0.2800000011920929,0.7049999833106995,1.465999960899353
2020-09-11,121.87999725341797,118.41999816894531,88.43000030517578,164.30999755859375,86.4800033569336,126.5999984741211,84.33999633789062,135.3300018310547,113.41000366210938,115.77999877929688,36.310001373291016,3352.699951171875,21.100000381469727,1.1826202869415283,28.6299991607666,37.0099983215332,0.10300000011920929,0.2750000059604645,0.6919999718666077,1.4390000104904175
2020-09-14,122.0199966430664,118.47000122070312,88.48999786376953,164.7899932861328,86.5,126.48999786376953,84.62000274658203,135.60000610351562,113.20999908447266,115.9000015258789,36.36000061035156,3363.56005859375,21.09000015258789,1.184356927871704,25.860000610351562,37.31999969482422,0.10000000149011612,0.26100000739097595,0.6759999990463257,1.4220000505447388
2020-09-15,121.83000183105469,118.29000091552734,88.45999908447266,164.1699981689453,86.4800033569336,126.41999816894531,84.55000305175781,135.74000549316406,113.55999755859375,115.87999725341797,36.58000183105469,3407.72998046875,21.1299991607666,1.186690092086792,25.920000076293945,37.279998779296875,0.10499999672174454,0.2709999978542328,0.6850000023841858,1.434999942779541
2020-09-16,122.0,118.52999877929688,88.58000183105469,164.77999877929688,86.48999786376953,126.66999816894531,84.6500015258789,136.1699981689453,113.68000030517578,115.91999816894531,36.630001068115234,3411.22998046875,21.139999389648438,1.1842728853225708,25.309999465942383,38.349998474121094,0.09799999743700027,0.2639999985694885,0.6690000295639038,1.4170000553131104
2020-09-17,122.05000305175781,118.5,88.5999984741211,164.89999389648438,86.5,126.54000091552734,84.30999755859375,136.27000427246094,112.87999725341797,115.91000366210938,36.5099983215332,3346.860107421875,21.020000457763672,1.1804285049438477,28.219999313354492,40.189998626708984,0.09300000220537186,0.25999999046325684,0.6629999876022339,1.4179999828338623
2020-09-18,121.8499984741211,118.44000244140625,88.5199966430664,164.1699981689453,86.5,126.66999816894531,84.66999816894531,136.05999755859375,112.8499984741211,115.91999816894531,36.54999923706055,3357.3798828125,21.110000610351562,1.1852554082870483,26.649999618530273,40.970001220703125,0.08299999684095383,0.26600000262260437,0.6690000295639038,1.4140000343322754
